method,path,latency
POST,/api/events/5c98f52d-663c-412d-9c50-ed6aa3798562/move,112.28513717651367
PATCH,/api/events/ead06f54-a441-4b6c-86f1-be3a7313a4e8,110.80384254455566
PATCH,/api/events/ca660942-9133-4e50-9c80-6951bb8b0c33,110.12768745422363
PATCH,/api/events/528c388c-9ebb-4e01-ab7a-1839f12355f9,111.96398735046387
PATCH,/api/events/05d41b1e-5a11-4914-85bf-4b00cc0e7b3b,111.02914810180664
PATCH,/api/events/f09bf0e4-fb5b-4c15-8e50-3bedb3118f26,112.02740669250488
PATCH,/api/events/25d14772-600a-40b4-ba4c-4f71496f4c37,110.36133766174316
PATCH,/api/events/f74b2bd4-7e27-4cc2-b649-aeb37a2288f9,112.35666275024414
PATCH,/api/events/335c6a74-3cf7-4165-9182-654fa1040881,112.55478858947754
PATCH,/api/events/2f3c587b-8e9f-4b1d-97a7-dd3f62be7985,113.18778991699219
PATCH,/api/events/799242be-f2ed-4d89-95b0-040b789a7689,112.16330528259277
PATCH,/api/events/ded0ba47-b39f-4f8b-ac14-f0e58c2f6c23,110.57782173156738
PATCH,/api/events/990bd4d8-477d-45fd-8fd0-a956de021d4f,111.86099052429199
PATCH,/api/events/6d74f42e-1e87-470e-9e3c-4a7f44987689,111.083984375
PATCH,/api/events/8ecde047-a987-469c-905f-d31154628184,113.69633674621582
PATCH,/api/events/abcc8634-2d63-430e-8a39-32885dbfe00d,112.09249496459961
PATCH,/api/events/11515c9a-a2b4-461b-a4f4-1295f20ef8ea,111.88554763793945
PATCH,/api/events/7c121083-5d33-4e03-86e0-d70a87f54200,112.33854293823242
PATCH,/api/events/4b494466-2193-4214-9029-13cb1e984628,113.04402351379395
PATCH,/api/events/8f32d5e5-6ddd-4d4b-a04c-04e4b557a239,110.9609603881836
PATCH,/api/events/dde26e1d-f558-46ac-b6b2-8b52e4dbaa84,111.11235618591309
PATCH,/api/events/9017e279-2bc0-45dc-83b9-ab5fdbf67c75,110.8713150024414
PATCH,/api/events/c048c797-b8ef-4ea7-8e49-e1e094e79fed,112.66469955444336
PATCH,/api/events/2e075240-f2bc-488d-b5a8-1a7505921d58,112.08868026733398
PATCH,/api/events/5f4a574e-ab08-4c18-9ab1-b437eb32e3ca,110.34822463989258
PATCH,/api/events/42b35758-a7af-43fa-8525-bbad80093e73,112.69402503967285
PATCH,/api/events/2c63d5e0-7c20-42bb-8865-357994fb1d72,112.66613006591797
PATCH,/api/events/31bd717e-3d72-4279-bb49-63d14f321f52,112.50734329223633
PATCH,/api/events/760f6979-89fc-42c1-8b37-0ba29e06c93b,110.47124862670898
PATCH,/api/events/a7b48641-e4c5-4b3a-a769-9eab6bf34d20,111.93728446960449
PATCH,/api/events/bdfd0bee-a5f0-4fc3-8f7f-8e1f5d210985,111.21606826782227
POST,/api/events/quickAdd,117.34175682067871
POST,/api/events/quickAdd,115.3554916381836
POST,/api/events/quickAdd,118.41154098510742
POST,/api/events/quickAdd,115.68903923034668
POST,/api/events/quickAdd,117.37346649169922
POST,/api/events/quickAdd,115.57722091674805
POST,/api/events/quickAdd,116.4400577545166
POST,/api/events/quickAdd,115.8745288848877
POST,/api/events/quickAdd,119.2162036895752
POST,/api/events/quickAdd,119.40717697143555
POST,/api/events/quickAdd,114.3198013305664
POST,/api/events/quickAdd,117.68507957458496
POST,/api/events/quickAdd,117.52963066101074
POST,/api/events/quickAdd,114.63594436645508
POST,/api/events/quickAdd,113.72852325439453
POST,/api/events/quickAdd,116.24646186828613
POST,/api/events/quickAdd,113.70682716369629
POST,/api/events/quickAdd,116.44911766052246
POST,/api/events/quickAdd,116.17302894592285
POST,/api/events/quickAdd,116.39857292175293
POST,/api/events/quickAdd,110.5036735534668
POST,/api/events/quickAdd,111.67669296264648
POST,/api/events/quickAdd,116.64581298828125
POST,/api/events/quickAdd,117.05899238586426
POST,/api/events/quickAdd,116.8370246887207
POST,/api/events/quickAdd,118.3476448059082
POST,/api/events/quickAdd,116.37234687805176
POST,/api/events/quickAdd,118.76082420349121
POST,/api/events/quickAdd,116.09816551208496
POST,/api/events/quickAdd,116.49036407470703
PUT,/api/events/121db466-96b5-4e9a-9d71-1caafd6539c1,112.01858520507812
PUT,/api/events/9ac34710-e6bd-4197-89ae-7e59fd6b10c0,112.61892318725586
PUT,/api/events/c8d15ada-f5b1-4465-8f4d-93560bb2ed3e,112.01882362365723
PUT,/api/events/c688927e-2300-4020-8190-2b548831721f,109.26151275634766
PUT,/api/events/04b86aaf-fbbc-4113-8161-17945490440d,111.9070053100586
PUT,/api/events/0823c677-cb83-43a4-96f5-4ce7e75f5341,111.93561553955078
PUT,/api/events/bdb66ecf-7f39-464b-87ba-3298120f7138,110.21614074707031
PUT,/api/events/61f166cc-53d2-4800-b07f-1fc8f23286d8,113.39426040649414
PUT,/api/events/d8c701ec-87b0-4585-891d-fcaeb96b8c77,112.54310607910156
PUT,/api/events/f733ed0e-1e9b-45d5-aa88-ac906967793f,112.04385757446289
PUT,/api/events/53ecb3de-ce16-43e1-a4c5-cfc1408f769d,111.0227108001709
PUT,/api/events/92506662-fdb0-4d45-bf05-47090386a1ea,111.92703247070312
PUT,/api/events/4b8869d2-5247-4950-a539-f4f5b9bcfc91,112.55478858947754
PUT,/api/events/089f05e4-1f9e-4ac8-ab6d-fcc61fe0bfb3,112.96582221984863
PUT,/api/events/64a53bf7-5f2f-40cc-9a75-d2af1cf686e8,111.76228523254395
PUT,/api/events/66553020-a8c2-4bf4-b746-fc2a5e538605,112.10370063781738
PUT,/api/events/40a042a2-2751-4a28-83a3-86c03a282ddf,111.68241500854492
PUT,/api/events/83781666-ea7d-4d67-ae65-37787dccf171,110.93950271606445
PUT,/api/events/0d03fe24-e633-4051-8c12-ff80fd520a47,110.99433898925781
PUT,/api/events/883261e6-8ad8-43bf-933e-afb4dcbd79a3,110.80670356750488
PUT,/api/events/2ea310c8-a008-4c44-94b0-de1a041b138e,112.02883720397949
PUT,/api/events/e71e0b5e-7557-4cac-9a9f-5e6797aa08a5,111.30261421203613
PUT,/api/events/34d591aa-76f6-4090-bc6f-2baf8734a8a7,111.30118370056152
PUT,/api/events/0bb25663-7e25-4f3c-a4be-272c8d1eb3d6,108.83498191833496
PUT,/api/events/349b3d6f-00e7-45cf-a7a4-bb7a6b5716fe,111.76419258117676
PUT,/api/events/823f343d-53f5-4cbb-a44f-7495700a38d8,112.2891902923584
PUT,/api/events/7b539701-77c8-447e-86d6-589e6cd73fd5,111.37890815734863
PUT,/api/events/f43867e2-3d65-4ae4-930a-245c99a55772,111.53388023376465
PUT,/api/events/5353fa12-1856-4997-adb4-a66daf8f266b,113.01398277282715
PUT,/api/events/219e546a-b9dd-4a3d-9680-19afc90d7173,111.81116104125977
POST,/api/events/watch,117.41065979003906
POST,/api/events/watch,116.78242683410645
POST,/api/events/watch,115.02718925476074
POST,/api/events/watch,110.8253002166748
POST,/api/events/watch,118.38555335998535
POST,/api/events/watch,108.00027847290039
POST,/api/events/watch,118.06130409240723
POST,/api/events/watch,116.10174179077148
POST,/api/events/watch,115.33856391906738
POST,/api/events/watch,117.47598648071289
POST,/api/events/watch,111.38129234313965
POST,/api/events/watch,119.12178993225098
POST,/api/events/watch,118.69144439697266
POST,/api/events/watch,116.0736083984375
POST,/api/events/watch,115.30423164367676
POST,/api/events/watch,116.59789085388184
POST,/api/events/watch,117.02752113342285
POST,/api/events/watch,116.85419082641602
POST,/api/events/watch,118.62683296203613
POST,/api/events/watch,114.66026306152344
POST,/api/events/watch,116.03879928588867
POST,/api/events/watch,117.85483360290527
POST,/api/events/watch,119.20285224914551
POST,/api/events/watch,116.47486686706543
POST,/api/events/watch,113.52872848510742
POST,/api/events/watch,117.5541877746582
POST,/api/events/watch,116.16325378417969
POST,/api/events/watch,117.0496940612793
POST,/api/events/watch,116.40357971191406
POST,/api/events/watch,115.8149242401123
