method,path,latency
POST,/api/events,169.7700023651123
POST,/api/events,172.25408554077148
POST,/api/events,175.37784576416016
GET,/api/events/22ee7809-870b-4b3e-bace-04b6ffa997b0/instances,175.44221878051758
GET,/api/events/3615cbc2-3f74-49f2-8586-9811ec932713/instances,172.54900932312012
GET,/api/events/aed148b8-2d61-404b-9cba-28b16907a2c9/instances,172.11604118347168
GET,/api/events/421f6746-4eb0-4f10-8075-f3aa1e67877e/instances,170.975923538208
GET,/api/events/08032301-485e-49d7-835a-6b26645ad81a/instances,167.6349639892578
GET,/api/events/03e1b244-1b88-4b5d-831f-90e5a55eae4f/instances,175.59504508972168
GET,/api/events/bf557518-61ea-4fa5-941c-2e92cec3d9b6/instances,171.68307304382324
GET,/api/events/a8d428c7-a826-4d51-907d-90405887ea8b/instances,175.19593238830566
GET,/api/events/237f9f2f-fc2c-4ba7-8c1a-8d3dd02f88c4/instances,170.40586471557617
GET,/api/events/f8ed1c9f-a582-432e-8b83-34fc62feafff/instances,173.3412742614746
GET,/api/events/7280ed5a-7678-4efd-87de-705466b62673/instances,172.12390899658203
GET,/api/events/0614e8e2-4a01-46de-a874-8a8c12067fac/instances,173.3560562133789
GET,/api/events/f4085af5-a990-4132-921d-e1705627a3d7/instances,169.8291301727295
GET,/api/events/e38be569-5537-4868-b174-216ba5d32e2c/instances,171.1878776550293
GET,/api/events/8e553a18-07aa-457e-9f26-4de041190fde/instances,172.64986038208008
GET,/api/events/ecc15c31-8bd7-4443-b5d0-3fcd077399cd/instances,170.00293731689453
GET,/api/events/87f0c297-927f-471b-96ac-3e483d8df77c/instances,181.80084228515625
GET,/api/events/61d6a729-e71b-4680-b1c1-0b166f78cb56/instances,169.9831485748291
GET,/api/events/541dc5d2-b64d-4eef-a2ef-13e7c901ec75/instances,165.90285301208496
GET,/api/events/ff8da530-92b0-4272-86eb-d6bdd395979b/instances,168.28489303588867
GET,/api/events/de4e51f3-f54d-49d3-9e16-c6d8b03c8a7e/instances,169.8007583618164
GET,/api/events/8793a092-7cff-4fb0-b690-0572a1ea1f56/instances,174.5457649230957
GET,/api/events/01f30f46-6d60-4e17-9742-1b4bd3567c16/instances,170.55892944335938
GET,/api/events/6cbf74aa-c396-4063-b08b-1923554731bd/instances,171.11897468566895
GET,/api/events/1f591c78-ec52-4f2d-b5d1-a42fc715a2c2/instances,176.6068935394287
GET,/api/events/b8a18e71-7a2f-4412-a29c-53a42c260e5c/instances,176.3591766357422
GET,/api/events/59d1e4ba-96de-4ac1-b1a4-6fb39bae5cf7/instances,172.7302074432373
GET,/api/events/eae72b8a-6e00-4871-9f83-4e1ca025d5dd/instances,177.51288414001465
GET,/api/events/e74753b3-b730-42cc-807c-09e9ec1fa713/instances,173.36702346801758
GET,/api/events/6a25ef76-1873-45ef-b86c-114f6e51ed8b/instances,172.06192016601562
GET,/api/events,171.4029312133789
GET,/api/events,172.75500297546387
GET,/api/events,171.41199111938477
GET,/api/events,170.25303840637207
GET,/api/events,172.96791076660156
GET,/api/events,172.93095588684082
GET,/api/events,176.4812469482422
GET,/api/events,177.2916316986084
GET,/api/events,171.464204788208
GET,/api/events,167.47784614562988
GET,/api/events,173.91610145568848
GET,/api/events,180.4218292236328
GET,/api/events,166.5668487548828
GET,/api/events,170.7167625427246
GET,/api/events,166.69011116027832
GET,/api/events,170.2139377593994
GET,/api/events,175.1720905303955
GET,/api/events,173.7511157989502
GET,/api/events,170.21512985229492
GET,/api/events,169.25692558288574
GET,/api/events,174.28874969482422
GET,/api/events,170.0608730316162
